,Unnamed: 0,Month,DayofMonth,DayOfWeek,SchedDepTime,Carrier,TailNum,DepDelay,Origin,Distance
18044,18044,1,20,7,14,WN,N616SW,30,SFO,1
18045,18045,1,20,7,15,WN,N330SW,17,SFO,1
18046,18046,1,20,7,22,WN,N699SW,214,SJC,1
18047,18047,1,20,7,14,WN,N623SW,34,SJC,1
18048,18048,1,20,7,22,WN,N604SW,9,SJC,2
18049,18049,1,20,7,22,WN,N736SA,15,SJC,2
18050,18050,1,20,7,17,WN,N636WN,7,SJC,1
18051,18051,1,20,7,22,WN,N255WN,19,SJC,1
18052,18052,1,20,7,16,WN,N788SA,11,SJC,1
18053,18053,1,20,7,22,WN,N760SW,15,SLC,1
18054,18054,1,20,7,18,WN,N751SW,229,SLC,1
18055,18055,1,20,7,19,WN,N207WN,13,SLC,1
18056,18056,1,20,7,12,WN,N308SA,9,SLC,1
18057,18057,1,20,7,22,WN,N645SW,15,SLC,2
18058,18058,1,20,7,20,WN,N623SW,41,SLC,2
18059,18059,1,20,7,11,WN,N680AA,6,SMF,1
18060,18060,1,20,7,14,WN,N505SW,49,SMF,1
18061,18061,1,20,7,22,WN,N481WN,16,SMF,1
18062,18062,1,20,7,16,WN,N367SW,7,SMF,1
18063,18063,1,20,7,9,WN,N288WN,9,SMF,1
18064,18064,1,20,7,19,WN,N639SW,8,SMF,2
18065,18065,1,20,7,14,WN,N492WN,12,SMF,1
18066,18066,1,20,7,21,WN,N489WN,7,SMF,2
18067,18067,1,20,7,19,WN,N798SW,13,SMF,1
18068,18068,1,20,7,17,WN,N240WN,7,SNA,1
18069,18069,1,20,7,18,WN,N798SW,9,SNA,1
18070,18070,1,20,7,21,WN,N798SW,8,SNA,1
18071,18071,1,20,7,13,WN,N506SW,6,STL,2
18072,18072,1,20,7,21,WN,N647SW,48,STL,2
18073,18073,1,20,7,16,WN,N607SW,13,STL,2
18074,18074,1,20,7,21,WN,N641SW,9,STL,2
18075,18075,1,20,7,13,WN,N604SW,10,STL,3
18076,18076,1,20,7,15,WN,N306SW,8,STL,4
18077,18077,1,20,7,17,WN,N682SW,24,STL,1
18078,18078,1,20,7,13,WN,N354SW,8,STL,1
18079,18079,1,20,7,22,WN,N427WN,12,STL,1
18080,18080,1,20,7,9,WN,N505SW,16,STL,1
18081,18081,1,20,7,17,WN,N448WN,9,TPA,3
18082,18082,1,20,7,16,WN,N357SW,59,TPA,3
18083,18083,1,20,7,20,WN,N734SA,6,TPA,1
18084,18084,1,20,7,14,WN,N278WN,11,TPA,1
18085,18085,1,20,7,19,WN,N369SW,18,TPA,2
18086,18086,1,20,7,14,WN,N210WN,11,TPA,2
18087,18087,1,20,7,19,WN,N310SW,8,TPA,2
18088,18088,1,20,7,18,WN,N733SA,6,TPA,1
18089,18089,1,20,7,11,WN,N210WN,10,TPA,1
18090,18090,1,20,7,12,WN,N394SW,16,TPA,2
18091,18091,1,20,7,16,WN,N326SW,7,TPA,2
18092,18092,1,20,7,17,WN,N301SW,13,TPA,1
18093,18093,1,20,7,18,WN,N640SW,33,TPA,3
18094,18094,1,20,7,12,WN,N460WN,14,TPA,2
18095,18095,1,20,7,17,WN,N372SW,68,TPA,2
18096,18096,1,20,7,20,WN,N649SW,16,TPA,2
18097,18097,1,20,7,14,WN,N714CB,14,TPA,4
18098,18098,1,20,7,19,WN,N628SW,8,TPA,2
18099,18099,1,20,7,11,WN,N604SW,31,TPA,2
18100,18100,1,20,7,20,WN,N427WN,27,TPA,2
18101,18101,1,20,7,18,WN,N328SW,44,TUL,1
18102,18102,1,20,7,16,WN,N653SW,16,TUL,1
18103,18103,1,20,7,18,WN,N653SW,9,TUL,2
18104,18104,1,20,7,22,WN,N342SW,72,TUS,1
18105,18105,1,20,7,17,WN,N760SW,38,TUS,1
18106,18106,1,20,7,15,WN,N636WN,8,TUS,1
18107,18107,1,21,1,20,WN,N234WN,57,ABQ,1
18108,18108,1,21,1,21,WN,N312SW,27,ABQ,2
18109,18109,1,21,1,16,WN,N527SW,25,ABQ,2
18110,18110,1,21,1,11,WN,N725SW,6,ABQ,2
18111,18111,1,21,1,10,WN,N902WN,10,ABQ,2
18112,18112,1,21,1,19,WN,N613SW,17,ABQ,2
18113,18113,1,21,1,18,WN,N700GS,17,ABQ,2
18114,18114,1,21,1,17,WN,N305SW,23,ABQ,1
18115,18115,1,21,1,17,WN,N237WN,55,ABQ,1
18116,18116,1,21,1,14,WN,N386SW,148,ABQ,2
18117,18117,1,21,1,21,WN,N699SW,14,ABQ,1
18118,18118,1,21,1,19,WN,N219WN,21,ABQ,1
18119,18119,1,21,1,21,WN,N270WN,11,ABQ,2
18120,18120,1,21,1,16,WN,N396SW,17,ABQ,2
18121,18121,1,21,1,21,WN,N646SW,15,ABQ,1
18122,18122,1,21,1,20,WN,N394SW,6,ABQ,2
18123,18123,1,21,1,13,WN,N284WN,82,ABQ,4
18124,18124,1,21,1,8,WN,N451WN,9,ABQ,3
18125,18125,1,21,1,19,WN,N706SW,42,ABQ,2
18126,18126,1,21,1,19,WN,N780SW,63,ABQ,3
18127,18127,1,21,1,18,WN,N450WN,72,ABQ,1
18128,18128,1,21,1,14,WN,N606SW,7,ABQ,1
18129,18129,1,21,1,20,WN,N437WN,30,ABQ,1
18130,18130,1,21,1,17,WN,N465WN,9,ABQ,1
18131,18131,1,21,1,22,WN,N787SA,39,ABQ,1
18132,18132,1,21,1,10,WN,N490WN,61,ABQ,2
18133,18133,1,21,1,20,WN,N285WN,21,ABQ,3
18134,18134,1,21,1,10,WN,N386SW,111,ABQ,1
18135,18135,1,21,1,11,WN,N600WN,15,ABQ,2
18136,18136,1,21,1,15,WN,N792SW,47,ABQ,3
18137,18137,1,21,1,19,WN,N353SW,14,ALB,1
18138,18138,1,21,1,19,WN,N345SA,43,AMA,1
18139,18139,1,21,1,13,WN,N410WN,38,AMA,1
18140,18140,1,21,1,15,WN,N438WN,14,AUS,3
18141,18141,1,21,1,10,WN,N318SW,6,AUS,3
18142,18142,1,21,1,19,WN,N455WN,31,AUS,1
18143,18143,1,21,1,15,WN,N651SW,10,AUS,1
18144,18144,1,21,1,16,WN,N345SA,26,AUS,1
18145,18145,1,21,1,20,WN,N323SW,33,AUS,1
18146,18146,1,21,1,18,WN,N321SW,6,AUS,1
18147,18147,1,21,1,11,WN,N654SW,9,AUS,1
18148,18148,1,21,1,15,WN,N333SW,7,AUS,2
18149,18149,1,21,1,18,WN,N318SW,6,AUS,2
18150,18150,1,21,1,21,WN,N370SW,43,AUS,2
18151,18151,1,21,1,17,WN,N672SW,44,AUS,1
18152,18152,1,21,1,22,WN,N627SW,18,AUS,1
18153,18153,1,21,1,15,WN,N328SW,25,AUS,1
18154,18154,1,21,1,18,WN,N437WN,11,AUS,1
18155,18155,1,21,1,17,WN,N624SW,20,AUS,1
18156,18156,1,21,1,16,WN,N725SW,20,AUS,2
18157,18157,1,21,1,15,WN,N608SW,13,AUS,3
18158,18158,1,21,1,12,WN,N738CB,9,BDL,3
18159,18159,1,21,1,16,WN,N665WN,47,BDL,2
18160,18160,1,21,1,13,WN,N648SW,13,BDL,2
18161,18161,1,21,1,19,WN,N655WN,11,BDL,3
18162,18162,1,21,1,9,WN,N205WN,9,BHM,1
18163,18163,1,21,1,18,WN,N356SW,6,BHM,2
18164,18164,1,21,1,9,WN,N399WN,8,BHM,2
18165,18165,1,21,1,10,WN,N601WN,8,BHM,2
18166,18166,1,21,1,16,WN,N484WN,22,BHM,1
18167,18167,1,21,1,15,WN,N724SW,8,BHM,2
18168,18168,1,21,1,13,WN,N447WN,47,BHM,1
18169,18169,1,21,1,12,WN,N639SW,6,BHM,1
18170,18170,1,21,1,19,WN,N257WN,27,BHM,1
18171,18171,1,21,1,13,WN,N612SW,6,BHM,1
18172,18172,1,21,1,20,WN,N640SW,77,BNA,2
18173,18173,1,21,1,9,WN,N654SW,15,BNA,2
18174,18174,1,21,1,22,WN,N422WN,16,BNA,2
18175,18175,1,21,1,13,WN,N673AA,6,BNA,2
18176,18176,1,21,1,15,WN,N496WN,30,BNA,2
18177,18177,1,21,1,20,WN,N449WN,9,BNA,2
18178,18178,1,21,1,11,WN,N205WN,6,BNA,2
18179,18179,1,21,1,11,WN,N236WN,48,BNA,1
18180,18180,1,21,1,20,WN,N369SW,19,BNA,1
18181,18181,1,21,1,21,WN,N650SW,27,BNA,1
18182,18182,1,21,1,19,WN,N704SW,14,BNA,2
18183,18183,1,21,1,17,WN,N648SW,30,BNA,1
18184,18184,1,21,1,21,WN,N679AA,6,BNA,1
18185,18185,1,21,1,13,WN,N638SW,12,BNA,1
18186,18186,1,21,1,9,WN,N433LV,7,BNA,4
18187,18187,1,21,1,8,WN,N713SW,46,BNA,4
18188,18188,1,21,1,11,WN,N741SA,30,BNA,4
18189,18189,1,21,1,22,WN,N216WR,50,BNA,1
18190,18190,1,21,1,14,WN,N714CB,96,BNA,2
18191,18191,1,21,1,20,WN,N665WN,62,BNA,1
18192,18192,1,21,1,8,WN,N461WN,11,BNA,1
18193,18193,1,21,1,9,WN,N447WN,25,BNA,1
18194,18194,1,21,1,18,WN,N252WN,52,BNA,1
18195,18195,1,21,1,16,WN,N223WN,17,BNA,4
18196,18196,1,21,1,13,WN,N349SW,6,BNA,2
18197,18197,1,21,1,20,WN,N682SW,13,BNA,2
18198,18198,1,21,1,16,WN,N325SW,7,BNA,2
18199,18199,1,21,1,15,WN,N785SW,30,BNA,1
18200,18200,1,21,1,7,WN,N745SW,11,BNA,1
18201,18201,1,21,1,21,WN,N258WN,160,BNA,1
18202,18202,1,21,1,10,WN,N403WN,6,BNA,4
18203,18203,1,21,1,18,WN,N674AA,7,BNA,2
18204,18204,1,21,1,19,WN,N610WN,25,BNA,2
18205,18205,1,21,1,22,WN,N798SW,29,BNA,2
18206,18206,1,21,1,7,WN,N236WN,64,BNA,2
18207,18207,1,21,1,16,WN,N676SW,81,BOI,1
18208,18208,1,21,1,15,WN,N375SW,11,BOI,2
18209,18209,1,21,1,14,WN,N340LV,9,BOI,1
18210,18210,1,21,1,20,WN,N436WN,39,BOI,1
18211,18211,1,21,1,20,WN,N425LV,82,BOI,1
18212,18212,1,21,1,12,WN,N550WN,40,BOI,1
18213,18213,1,21,1,19,WN,N782SA,19,BOI,1
18214,18214,1,21,1,14,WN,N391SW,29,BOI,1
18215,18215,1,21,1,17,WN,N653SW,79,BOI,1
18216,18216,1,21,1,19,WN,N498WN,20,BUF,1
18217,18217,1,21,1,12,WN,N223WN,10,BUF,1
18218,18218,1,21,1,18,WN,N647SW,36,BUF,3
18219,18219,1,21,1,17,WN,N251WN,57,BUF,4
18220,18220,1,21,1,18,WN,N249WN,21,BUF,3
18221,18221,1,21,1,19,WN,N202WN,73,BUR,1
18222,18222,1,21,1,18,WN,N768SW,26,BUR,1
18223,18223,1,21,1,21,WN,N728SW,9,BUR,1
18224,18224,1,21,1,17,WN,N217JC,15,BUR,1
18225,18225,1,21,1,11,WN,N457WN,26,BUR,1
18226,18226,1,21,1,20,WN,N902WN,42,BUR,1
18227,18227,1,21,1,19,WN,N269WN,33,BUR,1
18228,18228,1,21,1,16,WN,N439WN,26,BUR,1
18229,18229,1,21,1,10,WN,N305SW,17,BUR,1
18230,18230,1,21,1,14,WN,N744SW,53,BUR,1
18231,18231,1,21,1,21,WN,N709SW,10,BUR,1
18232,18232,1,21,1,22,WN,N751SW,13,BUR,1
18233,18233,1,21,1,13,WN,N234WN,45,BUR,1
18234,18234,1,21,1,16,WN,N797MX,33,BUR,1
18235,18235,1,21,1,17,WN,N299WN,18,BUR,1
18236,18236,1,21,1,18,WN,N770SA,26,BUR,1
18237,18237,1,21,1,17,WN,N476WN,35,BUR,1
18238,18238,1,21,1,10,WN,N777QC,48,BUR,1
18239,18239,1,21,1,20,WN,N428WN,21,BUR,1
18240,18240,1,21,1,18,WN,N227WN,37,BUR,1
18241,18241,1,21,1,13,WN,N305SW,12,BUR,1
18242,18242,1,21,1,21,WN,N375SW,33,BUR,1
18243,18243,1,21,1,16,WN,N245WN,10,BUR,1
18244,18244,1,21,1,19,WN,N439WN,29,BUR,1
18245,18245,1,21,1,17,WN,N742SW,40,BUR,1
18246,18246,1,21,1,21,WN,N743SW,34,BUR,1
18247,18247,1,21,1,14,WN,N272WN,44,BUR,1
18248,18248,1,21,1,20,WN,N744SW,63,BUR,1
18249,18249,1,21,1,21,WN,N450WN,86,BUR,1
18250,18250,1,21,1,18,WN,N743SW,16,BUR,1
18251,18251,1,21,1,16,WN,N779SW,22,BUR,1
18252,18252,1,21,1,10,WN,N234WN,43,BUR,1
18253,18253,1,21,1,20,WN,N465WN,14,BUR,1
18254,18254,1,21,1,11,WN,N732SW,25,BUR,1
18255,18255,1,21,1,17,WN,N746SW,35,BUR,1
18256,18256,1,21,1,14,WN,N732SW,12,BUR,1
18257,18257,1,21,1,15,WN,N452WN,13,BWI,4
18258,18258,1,21,1,17,WN,N353SW,16,BWI,1
18259,18259,1,21,1,21,WN,N735SA,109,BWI,1
18260,18260,1,21,1,18,WN,N655WN,14,BWI,1
18261,18261,1,21,1,22,WN,N494WN,91,BWI,1
18262,18262,1,21,1,11,WN,N648SW,21,BWI,1
18263,18263,1,21,1,19,WN,N387SW,9,BWI,2
18264,18264,1,21,1,13,WN,N310SW,6,BWI,2
18265,18265,1,21,1,20,WN,N498WN,21,BWI,2
18266,18266,1,21,1,10,WN,N453WN,12,BWI,2
18267,18267,1,21,1,21,WN,N648SW,34,BWI,1
18268,18268,1,21,1,11,WN,N278WN,12,BWI,1
18269,18269,1,21,1,21,WN,N464WN,55,BWI,1
18270,18270,1,21,1,8,WN,N610WN,16,BWI,1
18271,18271,1,21,1,14,WN,N398SW,13,BWI,1
18272,18272,1,21,1,14,WN,N428WN,6,BWI,3
18273,18273,1,21,1,21,WN,N373SW,8,BWI,2
18274,18274,1,21,1,21,WN,N398SW,11,BWI,3
18275,18275,1,21,1,14,WN,N301SW,12,BWI,2
18276,18276,1,21,1,16,WN,N673AA,10,BWI,1
18277,18277,1,21,1,19,WN,N372SW,8,BWI,1
18278,18278,1,21,1,21,WN,N786SW,7,BWI,1
18279,18279,1,21,1,10,WN,N650SW,10,BWI,1
18280,18280,1,21,1,10,WN,N333SW,11,BWI,2
18281,18281,1,21,1,10,WN,N746SW,7,BWI,5
18282,18282,1,21,1,11,WN,N209WN,6,BWI,2
18283,18283,1,21,1,14,WN,N656SW,32,BWI,2
18284,18284,1,21,1,7,WN,N622SW,83,BWI,2
18285,18285,1,21,1,13,WN,N314SW,7,BWI,2
18286,18286,1,21,1,21,WN,N388SW,7,BWI,2
18287,18287,1,21,1,18,WN,N268WN,8,BWI,2
18288,18288,1,21,1,7,WN,N701GS,43,BWI,2
18289,18289,1,21,1,21,WN,N287WN,42,BWI,2
18290,18290,1,21,1,10,WN,N237WN,6,BWI,1
18291,18291,1,21,1,21,WN,N212WN,56,BWI,1
18292,18292,1,21,1,17,WN,N366SW,18,BWI,1
18293,18293,1,21,1,22,WN,N284WN,71,BWI,1
18294,18294,1,21,1,9,WN,N247WN,131,BWI,2
18295,18295,1,21,1,17,WN,N344SW,11,BWI,3
18296,18296,1,21,1,12,WN,N684WN,20,BWI,1
18297,18297,1,21,1,18,WN,N496WN,24,BWI,1
18298,18298,1,21,1,22,WN,N760SW,17,BWI,1
18299,18299,1,21,1,16,WN,N376SW,15,BWI,1
18300,18300,1,21,1,13,WN,N650SW,18,BWI,2
18301,18301,1,21,1,13,WN,N408WN,11,BWI,4
18302,18302,1,21,1,16,WN,N715SW,11,BWI,4
18303,18303,1,21,1,20,WN,N438WN,11,BWI,1
18304,18304,1,21,1,20,WN,N621SW,10,BWI,1
18305,18305,1,21,1,21,WN,N776WN,9,BWI,1
18306,18306,1,21,1,19,WN,N601WN,8,BWI,1
18307,18307,1,21,1,22,WN,N680AA,55,BWI,1
18308,18308,1,21,1,14,WN,N620SW,12,BWI,1
18309,18309,1,21,1,7,WN,N290WN,8,BWI,1
18310,18310,1,21,1,16,WN,N239WN,22,BWI,1
18311,18311,1,21,1,21,WN,N353SW,9,BWI,1
18312,18312,1,21,1,10,WN,N310SW,8,BWI,1
18313,18313,1,21,1,13,WN,N223WN,14,BWI,1
18314,18314,1,21,1,18,WN,N620SW,26,BWI,2
18315,18315,1,21,1,19,WN,N730SW,10,BWI,5
18316,18316,1,21,1,11,WN,N442WN,25,BWI,5
18317,18317,1,21,1,21,WN,N356SW,9,BWI,1
18318,18318,1,21,1,11,WN,N611SW,12,BWI,2
18319,18319,1,21,1,14,WN,N637SW,17,BWI,2
18320,18320,1,21,1,20,WN,N468WN,15,BWI,2
18321,18321,1,21,1,17,WN,N364SW,28,BWI,2
18322,18322,1,21,1,19,WN,N300SW,11,BWI,2
18323,18323,1,21,1,14,WN,N621SW,53,BWI,2
18324,18324,1,21,1,12,WN,N278WN,16,CLE,4
18325,18325,1,21,1,10,WN,N610WN,7,CLE,2
18326,18326,1,21,1,14,WN,N236WN,39,CLE,2
18327,18327,1,21,1,9,WN,N202WN,31,CLE,1
18328,18328,1,21,1,21,WN,N416WN,27,CLE,1
18329,18329,1,21,1,15,WN,N398SW,10,CMH,1
18330,18330,1,21,1,7,WN,N457WN,7,CMH,4
18331,18331,1,21,1,8,WN,N239WN,13,CMH,2
18332,18332,1,21,1,19,WN,N763SW,32,CMH,1
18333,18333,1,21,1,18,WN,N654SW,45,CRP,1
18334,18334,1,21,1,20,WN,N658SW,60,CRP,1
18335,18335,1,21,1,12,WN,N313SW,6,DAL,2
18336,18336,1,21,1,15,WN,N396SW,22,DAL,2
18337,18337,1,21,1,19,WN,N285WN,17,DAL,2
18338,18338,1,21,1,21,WN,N344SW,58,DAL,1
18339,18339,1,21,1,8,WN,N754SW,11,DAL,1
18340,18340,1,21,1,18,WN,N345SA,42,DAL,1
18341,18341,1,21,1,18,WN,N455WN,29,DAL,1
18342,18342,1,21,1,8,WN,N669SW,6,DAL,1
18343,18343,1,21,1,14,WN,N725SW,27,DAL,1
18344,18344,1,21,1,16,WN,N624SW,12,DAL,1
18345,18345,1,21,1,21,WN,N700GS,7,DAL,1
18346,18346,1,21,1,13,WN,N328SW,28,DAL,1
18347,18347,1,21,1,14,WN,N699SW,8,DAL,2
18348,18348,1,21,1,7,WN,N205WN,14,DAL,2
18349,18349,1,21,1,18,WN,N603SW,21,DAL,2
18350,18350,1,21,1,20,WN,N383SW,34,DAL,2
18351,18351,1,21,1,8,WN,N419WN,16,DAL,1
18352,18352,1,21,1,12,WN,N663SW,25,DAL,1
18353,18353,1,21,1,14,WN,N444WN,35,DAL,1
18354,18354,1,21,1,14,WN,N602SW,22,DAL,1
18355,18355,1,21,1,15,WN,N383SW,23,DAL,1
18356,18356,1,21,1,15,WN,N654SW,17,DAL,1
18357,18357,1,21,1,16,WN,N369SW,15,DAL,1
18358,18358,1,21,1,17,WN,N658SW,70,DAL,1
18359,18359,1,21,1,18,WN,N619SW,9,DAL,1
18360,18360,1,21,1,18,WN,N520SW,14,DAL,1
18361,18361,1,21,1,19,WN,N632SW,83,DAL,1
18362,18362,1,21,1,19,WN,N493WN,17,DAL,1
18363,18363,1,21,1,20,WN,N624SW,30,DAL,1
18364,18364,1,21,1,20,WN,N654SW,67,DAL,1
18365,18365,1,21,1,21,WN,N281WN,7,DAL,1
18366,18366,1,21,1,21,WN,N231WN,46,DAL,1
18367,18367,1,21,1,19,WN,N684WN,13,DAL,1
18368,18368,1,21,1,21,WN,N510SW,13,DAL,1
18369,18369,1,21,1,15,WN,N520SW,10,DAL,1
18370,18370,1,21,1,13,WN,N654SW,16,DAL,1
18371,18371,1,21,1,15,WN,N256WN,9,DAL,1
18372,18372,1,21,1,22,WN,N664WN,71,DAL,1
18373,18373,1,21,1,19,WN,N527SW,36,DAL,1
18374,18374,1,21,1,13,WN,N902WN,16,DAL,1
18375,18375,1,21,1,17,WN,N685SW,8,DAL,1
18376,18376,1,21,1,9,WN,N521SW,8,DAL,1
18377,18377,1,21,1,22,WN,N671SW,33,DAL,1
18378,18378,1,21,1,17,WN,N754SW,39,DAL,1
18379,18379,1,21,1,21,WN,N455WN,38,DAL,1
18380,18380,1,21,1,14,WN,N689SW,20,DAL,1
18381,18381,1,21,1,21,WN,N364SW,31,DAL,1
18382,18382,1,21,1,18,WN,N642WN,47,DAL,1
18383,18383,1,21,1,15,WN,N315SW,25,DAL,1
18384,18384,1,21,1,20,WN,N359SW,34,DAL,1
18385,18385,1,21,1,19,WN,N791SW,21,DAL,1
18386,18386,1,21,1,20,WN,N244WN,9,DAL,1
18387,18387,1,21,1,13,WN,N624SW,11,DAL,1
18388,18388,1,21,1,12,WN,N407WN,61,DAL,1
18389,18389,1,21,1,18,WN,N695SW,31,DAL,1
18390,18390,1,21,1,21,WN,N345SA,64,DAL,1
18391,18391,1,21,1,14,WN,N410WN,33,DAL,1
18392,18392,1,21,1,15,WN,N357SW,16,DAL,2
18393,18393,1,21,1,18,WN,N310SW,13,DAL,2
18394,18394,1,21,1,11,WN,N339SW,12,DAL,2
18395,18395,1,21,1,19,WN,N367SW,38,DAL,2
18396,18396,1,21,1,13,WN,N674AA,22,DAL,2
18397,18397,1,21,1,10,WN,N312SW,8,DAL,1
18398,18398,1,21,1,16,WN,N280WN,8,DAL,1
18399,18399,1,21,1,12,WN,N221WN,62,DAL,1
18400,18400,1,21,1,17,WN,N604SW,14,DAL,1
18401,18401,1,21,1,22,WN,N323SW,33,DAL,1
18402,18402,1,21,1,19,WN,N321SW,18,DAL,1
18403,18403,1,21,1,21,WN,N241WN,39,DEN,1
18404,18404,1,21,1,9,WN,N490WN,62,DEN,1
18405,18405,1,21,1,15,WN,N237WN,59,DEN,1
18406,18406,1,21,1,10,WN,N410WN,39,DEN,1
18407,18407,1,21,1,14,WN,N672SW,41,DEN,2
18408,18408,1,21,1,11,WN,N785SW,25,DEN,3
18409,18409,1,21,1,17,WN,N258WN,137,DEN,3
18410,18410,1,21,1,14,WN,N468WN,17,DEN,3
18411,18411,1,21,1,18,WN,N781WN,99,DEN,3
18412,18412,1,21,1,9,WN,N464WN,115,DEN,3
18413,18413,1,21,1,20,WN,N490WN,84,DEN,2
18414,18414,1,21,1,8,WN,N409WN,22,DEN,2
18415,18415,1,21,1,13,WN,N257WN,12,DEN,2
18416,18416,1,21,1,19,WN,N481WN,38,DEN,2
18417,18417,1,21,1,9,WN,N385SW,9,DEN,2
18418,18418,1,21,1,20,WN,N642WN,56,DEN,2
18419,18419,1,21,1,7,WN,N234WN,29,DEN,2
18420,18420,1,21,1,15,WN,N411WN,6,DEN,2
18421,18421,1,21,1,21,WN,N799SW,25,DEN,2
18422,18422,1,21,1,12,WN,N701GS,25,DEN,2
18423,18423,1,21,1,7,WN,N404WN,20,DEN,2
18424,18424,1,21,1,13,WN,N252WN,45,DEN,2
18425,18425,1,21,1,7,WN,N751SW,54,DEN,2
18426,18426,1,21,1,21,WN,N903WN,69,DEN,2
18427,18427,1,21,1,19,WN,N305SW,37,DEN,2
18428,18428,1,21,1,18,WN,N751SW,7,DEN,2
18429,18429,1,21,1,8,WN,N732SW,7,DEN,2
18430,18430,1,21,1,16,WN,N428WN,11,DEN,2
18431,18431,1,21,1,21,WN,N296WN,18,DEN,2
18432,18432,1,21,1,8,WN,N407WN,23,DEN,1
18433,18433,1,21,1,14,WN,N642WN,45,DEN,1
18434,18434,1,21,1,21,WN,N612SW,39,DEN,2
18435,18435,1,21,1,13,WN,N439WN,6,DEN,2
18436,18436,1,21,1,7,WN,N796SW,12,DEN,2
18437,18437,1,21,1,16,WN,N703SW,13,DEN,2
18438,18438,1,21,1,19,WN,N509SW,27,DEN,2
18439,18439,1,21,1,20,WN,N354SW,44,DEN,3
18440,18440,1,21,1,16,WN,N333SW,13,DEN,3
18441,18441,1,21,1,13,WN,N216WR,7,DEN,1
18442,18442,1,21,1,9,WN,N306SW,110,DEN,1
18443,18443,1,21,1,7,WN,N252WN,28,DEN,1
18444,18444,1,21,1,18,WN,N904WN,10,DEN,1
18445,18445,1,21,1,18,WN,N674AA,9,DTW,1
18446,18446,1,21,1,19,WN,N398SW,7,DTW,1
18447,18447,1,21,1,17,WN,N243WN,11,DTW,1
18448,18448,1,21,1,21,WN,N357SW,52,DTW,1
18449,18449,1,21,1,18,WN,N706SW,7,ELP,1
18450,18450,1,21,1,7,WN,N451WN,12,ELP,1
18451,18451,1,21,1,18,WN,N370SW,48,ELP,2
18452,18452,1,21,1,21,WN,N511SW,30,ELP,2
18453,18453,1,21,1,12,WN,N315SW,11,ELP,2
18454,18454,1,21,1,21,WN,N418WN,156,ELP,2
18455,18455,1,21,1,17,WN,N359SW,33,ELP,2
18456,18456,1,21,1,16,WN,N641SW,182,ELP,2
18457,18457,1,21,1,13,WN,N293,13,ELP,2
18458,18458,1,21,1,19,WN,N318SW,21,ELP,2
18459,18459,1,21,1,19,WN,N670SW,38,ELP,1
18460,18460,1,21,1,20,WN,N603SW,19,ELP,1
18461,18461,1,21,1,21,WN,N383SW,40,ELP,1
18462,18462,1,21,1,18,WN,N237WN,53,ELP,1
18463,18463,1,21,1,21,WN,N349SW,16,FLL,2
18464,18464,1,21,1,14,WN,N366SW,22,FLL,2
18465,18465,1,21,1,18,WN,N638SW,6,FLL,1
18466,18466,1,21,1,7,WN,N229WN,9,FLL,3
18467,18467,1,21,1,16,WN,N207WN,13,FLL,3
18468,18468,1,21,1,20,WN,N484WN,30,FLL,2
18469,18469,1,21,1,17,WN,N752SW,13,FLL,3
18470,18470,1,21,1,18,WN,N425LV,91,GEG,1
18471,18471,1,21,1,17,WN,N676SW,75,GEG,2
18472,18472,1,21,1,11,WN,N323SW,23,GEG,2
18473,18473,1,21,1,16,WN,N478WN,9,GEG,2
18474,18474,1,21,1,14,WN,N317WN,39,GEG,1
18475,18475,1,21,1,14,WN,N202WN,98,GEG,1
18476,18476,1,21,1,10,WN,N798SW,54,GEG,1
18477,18477,1,21,1,18,WN,N660SW,88,GEG,1
18478,18478,1,21,1,8,WN,N423WN,15,HOU,2
18479,18479,1,21,1,22,WN,N252WN,43,HOU,1
18480,18480,1,21,1,10,WN,N639SW,8,HOU,2
18481,18481,1,21,1,17,WN,N257WN,36,HOU,2
18482,18482,1,21,1,18,WN,N369SW,27,HOU,2
18483,18483,1,21,1,14,WN,N325SW,10,HOU,2
18484,18484,1,21,1,21,WN,N528SW,38,HOU,2
18485,18485,1,21,1,20,WN,N291WN,18,HOU,3
18486,18486,1,21,1,17,WN,N654SW,43,HOU,1
18487,18487,1,21,1,19,WN,N658SW,68,HOU,1
18488,18488,1,21,1,21,WN,N624SW,25,HOU,1
18489,18489,1,21,1,18,WN,N684WN,7,HOU,1
18490,18490,1,21,1,19,WN,N383SW,31,HOU,1
18491,18491,1,21,1,19,WN,N654SW,46,HOU,1
18492,18492,1,21,1,20,WN,N510SW,11,HOU,1
18493,18493,1,21,1,21,WN,N658SW,36,HOU,1
18494,18494,1,21,1,18,WN,N354SW,30,HOU,2
18495,18495,1,21,1,22,WN,N762SW,17,HOU,2
18496,18496,1,21,1,9,WN,N419WN,13,HOU,2
18497,18497,1,21,1,16,WN,N383SW,26,HOU,1
18498,18498,1,21,1,20,WN,N520SW,16,HOU,1
18499,18499,1,21,1,22,WN,N654SW,52,HOU,1
18500,18500,1,21,1,21,WN,N459WN,13,HOU,1
18501,18501,1,21,1,17,WN,N678AA,32,HOU,1
18502,18502,1,21,1,14,WN,N663SW,19,HOU,2
18503,18503,1,21,1,20,WN,N445WN,8,HOU,3
18504,18504,1,21,1,12,WN,N409WN,35,HOU,3
18505,18505,1,21,1,20,WN,N486WN,22,HOU,3
18506,18506,1,21,1,16,WN,N447WN,43,HOU,3
18507,18507,1,21,1,19,WN,N623SW,25,HOU,1
